image_path,original_image,distortion_type,ground_truth,ocr_output,image_accuracy,detection_confidence,correct,status
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_172.jpg,car_172.jpg,Motion_Blur,6531UJD,TTEE5,16.666666666666664,74.89860653877258,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_172.jpg,car_172.jpg,Dirty,6531UJD,6531U,83.33333333333334,89.38672542572021,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_172.jpg,car_172.jpg,Occlusion,6531UJD,6531U,83.33333333333334,88.68809938430786,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_172.jpg,car_172.jpg,Rotation,6531UJD,6531J03,71.42857142857143,85.02523899078369,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_172.jpg,car_172.jpg,Tilted,6531UJD,,0.0,86.07958555221558,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_172.jpg,car_172.jpg,Low_Res,6531UJD,,0.0,85.25062799453735,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_172.jpg,car_172.jpg,Low_Light,6531UJD,6531U2,76.92307692307693,88.68674635887146,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_172.jpg,car_172.jpg,Over_Exposed,6531UJD,PY2365310,50.0,87.90141940116882,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_222.jpg,car_222.jpg,Gaussian_Blur,4552HJA,,0.0,77.84048914909363,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_222.jpg,car_222.jpg,Motion_Blur,4552HJA,OO,0.0,72.02171087265015,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_222.jpg,car_222.jpg,Dirty,4552HJA,F8V4552HA,75.0,86.00767254829407,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_222.jpg,car_222.jpg,Occlusion,4552HJA,FNU552HJA6,70.58823529411765,85.64584255218506,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_222.jpg,car_222.jpg,Rotation,4552HJA,SE4DNN891,12.5,84.68478322029114,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_222.jpg,car_222.jpg,Tilted,4552HJA,L5O2,36.36363636363637,85.4543387889862,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_222.jpg,car_222.jpg,Low_Res,4552HJA,,0.0,84.15647745132446,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_222.jpg,car_222.jpg,Low_Light,4552HJA,1T4552HJA6,82.35294117647058,86.82248592376709,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_222.jpg,car_222.jpg,Over_Exposed,4552HJA,G504552HJA,82.35294117647058,86.66759133338928,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_213.jpg,car_213.jpg,Gaussian_Blur,6443AZD,A,25.0,80.88984489440918,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_213.jpg,car_213.jpg,Motion_Blur,6443AZD,,0.0,82.45652914047241,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_213.jpg,car_213.jpg,Dirty,6443AZD,6443420,57.14285714285714,85.23529767990112,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_213.jpg,car_213.jpg,Occlusion,6443AZD,GL431820,26.666666666666668,84.90079045295715,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_213.jpg,car_213.jpg,Rotation,6443AZD,,0.0,82.53017663955688,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_213.jpg,car_213.jpg,Tilted,6443AZD,P,0.0,83.44467282295227,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_213.jpg,car_213.jpg,Low_Res,6443AZD,,0.0,84.57705974578857,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_213.jpg,car_213.jpg,Low_Light,6443AZD,64434205,53.333333333333336,85.54092645645142,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_213.jpg,car_213.jpg,Over_Exposed,6443AZD,6L43420,42.857142857142854,84.13273096084595,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_182.jpg,car_182.jpg,Gaussian_Blur,4397ZZB,,0.0,71.46158814430237,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_182.jpg,car_182.jpg,Motion_Blur,4397ZZB,,0.0,79.56941723823547,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_182.jpg,car_182.jpg,Dirty,4397ZZB,29077781,26.666666666666668,83.0859363079071,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_182.jpg,car_182.jpg,Occlusion,4397ZZB,,0.0,82.980215549469,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_182.jpg,car_182.jpg,Rotation,4397ZZB,F4,22.22222222222222,81.46923780441284,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_182.jpg,car_182.jpg,Tilted,4397ZZB,SSTAY,0.0,81.98094367980957,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_182.jpg,car_182.jpg,Low_Res,4397ZZB,,0.0,81.09682202339172,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_182.jpg,car_182.jpg,Low_Light,4397ZZB,STAVCE2072701,10.0,84.03981328010559,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_182.jpg,car_182.jpg,Over_Exposed,4397ZZB,,0.0,82.37499594688416,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_221.jpg,car_221.jpg,Gaussian_Blur,1091GUJ,,0.0,84.45623517036438,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_221.jpg,car_221.jpg,Motion_Blur,1091GUJ,ETSS,0.0,85.6447160243988,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_221.jpg,car_221.jpg,Dirty,1091GUJ,10916UJ6,80.0,88.26369643211365,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_221.jpg,car_221.jpg,Occlusion,1091GUJ,1031GUJ6,80.0,87.87235021591187,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_221.jpg,car_221.jpg,Rotation,1091GUJ,,0.0,86.58063411712646,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_221.jpg,car_221.jpg,Tilted,1091GUJ,0S,22.22222222222222,86.81965470314026,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_221.jpg,car_221.jpg,Low_Res,1091GUJ,ATANG,16.666666666666664,86.20021343231201,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_221.jpg,car_221.jpg,Low_Light,1091GUJ,1091GU,92.3076923076923,87.74334788322449,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_221.jpg,car_221.jpg,Over_Exposed,1091GUJ,M225AA,0.0,88.81469368934631,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_186.jpg,car_186.jpg,Gaussian_Blur,8198TTJ,,0.0,77.29055285453796,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_186.jpg,car_186.jpg,Motion_Blur,8198TTJ,,0.0,81.06528520584106,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_186.jpg,car_186.jpg,Dirty,8198TTJ,AVGAE8198TT,66.66666666666666,85.32307147979736,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_186.jpg,car_186.jpg,Occlusion,8198TTJ,AVGAE8198TT,66.66666666666666,85.29208302497864,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_186.jpg,car_186.jpg,Rotation,8198TTJ,KVAAPS9195T,33.33333333333333,82.5616180896759,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_186.jpg,car_186.jpg,Tilted,8198TTJ,KVAA998T,40.0,82.54282474517822,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_186.jpg,car_186.jpg,Low_Res,8198TTJ,,0.0,82.7241599559784,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_186.jpg,car_186.jpg,Low_Light,8198TTJ,8198TT,92.3076923076923,85.94273328781128,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_186.jpg,car_186.jpg,Over_Exposed,8198TTJ,AVGA267987T,33.33333333333333,85.02427339553833,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_219.jpg,car_219.jpg,Gaussian_Blur,3234NAD,SS,0.0,85.75690984725952,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_219.jpg,car_219.jpg,Motion_Blur,3234NAD,A4LE,18.181818181818183,86.35761737823486,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_219.jpg,car_219.jpg,Dirty,3234NAD,3231NADS,80.0,88.33594918251038,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_219.jpg,car_219.jpg,Occlusion,3234NAD,IO3231NADS,70.58823529411765,88.14566731452942,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_219.jpg,car_219.jpg,Rotation,3234NAD,O02RCD,30.76923076923077,86.23461127281189,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_219.jpg,car_219.jpg,Tilted,3234NAD,37368AD,57.14285714285714,86.7236077785492,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_219.jpg,car_219.jpg,Low_Res,3234NAD,P,0.0,86.00542545318604,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_219.jpg,car_219.jpg,Low_Light,3234NAD,ITCYSO13LNAD,42.10526315789473,89.11972641944885,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_219.jpg,car_219.jpg,Over_Exposed,3234NAD,ICTSO313234NAD6,63.63636363636363,87.99408674240112,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_195.jpg,car_195.jpg,Gaussian_Blur,7620LXA,,0.0,40.68027138710022,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_195.jpg,car_195.jpg,Motion_Blur,7620LXA,,0.0,0.0,False,no_plate_detected
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_195.jpg,car_195.jpg,Dirty,7620LXA,YVO1S6206LXA,63.1578947368421,84.45167541503906,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_195.jpg,car_195.jpg,Occlusion,7620LXA,YVO1S6206LXA,63.1578947368421,84.52534675598145,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_195.jpg,car_195.jpg,Rotation,7620LXA,,0.0,77.8836190700531,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_195.jpg,car_195.jpg,Tilted,7620LXA,,0.0,74.52641129493713,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_195.jpg,car_195.jpg,Low_Res,7620LXA,,0.0,72.34864234924316,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_195.jpg,car_195.jpg,Low_Light,7620LXA,YPL762026CXA,63.1578947368421,84.06992554664612,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_195.jpg,car_195.jpg,Over_Exposed,7620LXA,VSLXS,33.33333333333333,83.48498344421387,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_185.jpg,car_185.jpg,Gaussian_Blur,6734BKA,,0.0,55.889540910720825,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_185.jpg,car_185.jpg,Motion_Blur,6734BKA,,0.0,72.69388437271118,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_185.jpg,car_185.jpg,Dirty,6734BKA,B734BKAS,80.0,85.5074405670166,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_185.jpg,car_185.jpg,Occlusion,6734BKA,B734BKAS,80.0,85.8835756778717,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_185.jpg,car_185.jpg,Rotation,6734BKA,2TT,0.0,83.40182304382324,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_185.jpg,car_185.jpg,Tilted,6734BKA,,0.0,82.72046446800232,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_185.jpg,car_185.jpg,Low_Res,6734BKA,,0.0,56.29393458366394,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_185.jpg,car_185.jpg,Low_Light,6734BKA,INT2FF5,0.0,86.524498462677,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_185.jpg,car_185.jpg,Over_Exposed,6734BKA,B734BKAS,80.0,84.34221148490906,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_226.jpg,car_226.jpg,Gaussian_Blur,458EBS,S,28.57142857142857,81.00086450576782,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_226.jpg,car_226.jpg,Motion_Blur,458EBS,J,0.0,64.9822473526001,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_226.jpg,car_226.jpg,Dirty,458EBS,A458EBS,92.3076923076923,84.7074031829834,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_226.jpg,car_226.jpg,Occlusion,458EBS,OAEF458EBS,75.0,84.7735047340393,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_226.jpg,car_226.jpg,Rotation,458EBS,0AZSSEBS,42.857142857142854,85.35776734352112,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_226.jpg,car_226.jpg,Tilted,458EBS,EL538,36.36363636363637,86.2648606300354,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_226.jpg,car_226.jpg,Low_Res,458EBS,448,44.44444444444444,84.1184675693512,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_226.jpg,car_226.jpg,Low_Light,458EBS,53EB4586EBS,70.58823529411765,84.55777168273926,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_226.jpg,car_226.jpg,Over_Exposed,458EBS,TCS342508EBS,66.66666666666666,84.92313623428345,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_207.jpg,car_207.jpg,Gaussian_Blur,7949BZJ,,0.0,77.4044394493103,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_207.jpg,car_207.jpg,Motion_Blur,7949BZJ,,0.0,80.18431663513184,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_207.jpg,car_207.jpg,Dirty,7949BZJ,79498245,53.333333333333336,86.8009865283966,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_207.jpg,car_207.jpg,Occlusion,7949BZJ,79498245,53.333333333333336,86.92123889923096,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_207.jpg,car_207.jpg,Rotation,7949BZJ,,0.0,85.55461764335632,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_207.jpg,car_207.jpg,Tilted,7949BZJ,,0.0,85.42683124542236,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_207.jpg,car_207.jpg,Low_Res,7949BZJ,,0.0,84.02127027511597,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_207.jpg,car_207.jpg,Low_Light,7949BZJ,73L98236,26.666666666666668,86.45599484443665,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_207.jpg,car_207.jpg,Over_Exposed,7949BZJ,3541QUQRSLJCLL4,18.181818181818183,84.98681783676147,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_227.jpg,car_227.jpg,Gaussian_Blur,111HHH,2D117HHH,71.42857142857143,53.77680063247681,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_227.jpg,car_227.jpg,Motion_Blur,111HHH,EOSSFFSS,0.0,62.71016001701355,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_227.jpg,car_227.jpg,Dirty,111HHH,D2111HHH,85.71428571428571,87.44456768035889,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_227.jpg,car_227.jpg,Occlusion,111HHH,LS111HH,76.92307692307693,87.00424432754517,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_227.jpg,car_227.jpg,Rotation,111HHH,S,0.0,85.76041460037231,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_227.jpg,car_227.jpg,Tilted,111HHH,,0.0,59.675782918930054,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_227.jpg,car_227.jpg,Low_Res,111HHH,,0.0,0.0,False,no_plate_detected
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_227.jpg,car_227.jpg,Low_Light,111HHH,DDB1116HHH,75.0,87.88243532180786,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_227.jpg,car_227.jpg,Over_Exposed,111HHH,DBR111HHH,80.0,75.98276138305664,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_214.jpg,car_214.jpg,Gaussian_Blur,1209GUJ,DJ,22.22222222222222,79.81102466583252,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_214.jpg,car_214.jpg,Motion_Blur,1209GUJ,,0.0,80.11468648910522,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_214.jpg,car_214.jpg,Dirty,1209GUJ,C453H1209,50.0,86.02449297904968,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_214.jpg,car_214.jpg,Occlusion,1209GUJ,AC4531209,50.0,85.91173887252808,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_214.jpg,car_214.jpg,Rotation,1209GUJ,,0.0,85.25754809379578,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_214.jpg,car_214.jpg,Tilted,1209GUJ,EA1209,61.53846153846154,85.10814905166626,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_214.jpg,car_214.jpg,Low_Res,1209GUJ,SS7L72,15.384615384615385,82.86134004592896,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_214.jpg,car_214.jpg,Low_Light,1209GUJ,NC41209U,66.66666666666666,85.18319725990295,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_214.jpg,car_214.jpg,Over_Exposed,1209GUJ,VC45381209,47.05882352941176,86.12346649169922,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_218.jpg,car_218.jpg,Gaussian_Blur,1235SVB,S,25.0,75.33786296844482,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_218.jpg,car_218.jpg,Motion_Blur,1235SVB,,0.0,81.6054105758667,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_218.jpg,car_218.jpg,Dirty,1235SVB,1235SV8,85.71428571428571,85.07450222969055,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_218.jpg,car_218.jpg,Occlusion,1235SVB,WTFN11235S86,52.63157894736842,84.5474362373352,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_218.jpg,car_218.jpg,Rotation,1235SVB,BR435384,26.666666666666668,83.86987447738647,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_218.jpg,car_218.jpg,Tilted,1235SVB,1730S,50.0,85.3905737400055,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_218.jpg,car_218.jpg,Low_Res,1235SVB,,0.0,82.3976993560791,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_218.jpg,car_218.jpg,Low_Light,1235SVB,1235886,57.14285714285714,85.83601713180542,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_218.jpg,car_218.jpg,Over_Exposed,1235SVB,12358V8,71.42857142857143,85.7181966304779,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_192.jpg,car_192.jpg,Gaussian_Blur,3382ETD,,0.0,77.65334844589233,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_192.jpg,car_192.jpg,Motion_Blur,3382ETD,,0.0,80.34982085227966,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_192.jpg,car_192.jpg,Dirty,3382ETD,FEATLS3382ETDS,66.66666666666666,83.28472375869751,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_192.jpg,car_192.jpg,Occlusion,3382ETD,FEATLS3382ETDS,66.66666666666666,83.74786376953125,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_192.jpg,car_192.jpg,Rotation,3382ETD,,0.0,81.38245344161987,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_192.jpg,car_192.jpg,Tilted,3382ETD,,0.0,81.72661066055298,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_192.jpg,car_192.jpg,Low_Res,3382ETD,,0.0,81.63865208625793,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_192.jpg,car_192.jpg,Low_Light,3382ETD,3382ETD,100.0,84.87012982368469,True,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_192.jpg,car_192.jpg,Over_Exposed,3382ETD,TR,22.22222222222222,83.07417035102844,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_362.jpg,car_362.jpg,Gaussian_Blur,2939NAJ,S,0.0,68.35783123970032,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_362.jpg,car_362.jpg,Motion_Blur,2939NAJ,,0.0,59.66333746910095,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_362.jpg,car_362.jpg,Dirty,2939NAJ,CYOULEPS39ONAS,38.095238095238095,85.10109186172485,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_362.jpg,car_362.jpg,Occlusion,2939NAJ,CUVCUL2333ONAS,38.095238095238095,85.00419855117798,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_362.jpg,car_362.jpg,Rotation,2939NAJ,,0.0,80.21952509880066,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_362.jpg,car_362.jpg,Tilted,2939NAJ,,0.0,81.84551000595093,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_362.jpg,car_362.jpg,Low_Res,2939NAJ,,0.0,0.0,False,no_plate_detected
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_362.jpg,car_362.jpg,Low_Light,2939NAJ,CUCULEESES2339ONAD,40.0,84.43008065223694,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_362.jpg,car_362.jpg,Over_Exposed,2939NAJ,CU2335NAD,50.0,83.85669589042664,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_197.jpg,car_197.jpg,Gaussian_Blur,8928VBD,,0.0,81.01351857185364,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_197.jpg,car_197.jpg,Motion_Blur,8928VBD,2S,22.22222222222222,79.49989438056946,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_197.jpg,car_197.jpg,Dirty,8928VBD,MCA38928,53.333333333333336,88.01015615463257,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_197.jpg,car_197.jpg,Occlusion,8928VBD,MCA38928,53.333333333333336,87.79751062393188,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_197.jpg,car_197.jpg,Rotation,8928VBD,SWAC239928VBO,50.0,86.6385281085968,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_197.jpg,car_197.jpg,Tilted,8928VBD,NL7MARAE2B,23.52941176470588,87.50607371330261,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_197.jpg,car_197.jpg,Low_Res,8928VBD,A,0.0,83.01194906234741,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_197.jpg,car_197.jpg,Low_Light,8928VBD,MCA38928,53.333333333333336,88.30482959747314,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_197.jpg,car_197.jpg,Over_Exposed,8928VBD,MVMS358978B0,42.10526315789473,86.82204484939575,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_225.jpg,car_225.jpg,Gaussian_Blur,1BHV,,0.0,76.45030617713928,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_225.jpg,car_225.jpg,Motion_Blur,1BHV,,0.0,0.0,False,no_plate_detected
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_225.jpg,car_225.jpg,Dirty,1BHV,SCFS7ASB,16.666666666666664,66.579669713974,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Occlusion/car_225.jpg,car_225.jpg,Occlusion,1BHV,ES2FSBEHV,46.15384615384615,51.56445503234863,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Rotation/car_225.jpg,car_225.jpg,Rotation,1BHV,ERBHVSSO,50.0,84.3887984752655,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Tilted/car_225.jpg,car_225.jpg,Tilted,1BHV,YSW5YETE,0.0,84.44160223007202,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Res/car_225.jpg,car_225.jpg,Low_Res,1BHV,,0.0,0.0,False,no_plate_detected
/content/KSA_Dataset/content/KSA_License_Plate_Project/Low_Light/car_225.jpg,car_225.jpg,Low_Light,1BHV,7L2227K51,15.384615384615385,48.68188798427582,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Over_Exposed/car_225.jpg,car_225.jpg,Over_Exposed,1BHV,11BHY,66.66666666666666,56.098371744155884,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Gaussian_Blur/car_202.jpg,car_202.jpg,Gaussian_Blur,4009LBJ,,0.0,68.15913319587708,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Motion_Blur/car_202.jpg,car_202.jpg,Motion_Blur,4009LBJ,,0.0,73.90888333320618,False,success
/content/KSA_Dataset/content/KSA_License_Plate_Project/Dirty/car_202.jpg,car_202.jpg,Dirty,4009LBJ,LOQ9L82,28.57142857142857,85.56299209594727,False,success
